id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,pass.switch,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,under_pressure,duel.type.id,duel.type.name,pass.aerial_won,pass.through_ball,pass.technique.id,pass.technique.name,foul_committed.penalty,foul_committed.type.id,foul_committed.type.name,shot.statsbomb_xg,shot.end_location,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,off_camera,clearance.head,clearance.body_part.id,clearance.body_part.name,foul_committed.advantage,foul_won.advantage,interception.outcome.id,interception.outcome.name,ball_recovery.recovery_failure,duel.outcome.id,duel.outcome.name,pass.inswinging,clearance.aerial_won,counterpress,out,dribble.outcome.id,dribble.outcome.name,50_50.outcome.id,50_50.outcome.name,dribble.overrun,clearance.right_foot,shot.freeze_frame,goalkeeper.end_location,pass.straight,pass.cross,pass.assisted_shot_id,pass.shot_assist,shot.key_pass_id,goalkeeper.punched_out,foul_won.defensive,goalkeeper.body_part.id,goalkeeper.body_part.name,pass.outswinging,shot.first_time,pass.cut_back,clearance.left_foot,shot.aerial_won,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.deflected,block.deflection,foul_committed.offensive,dribble.nutmeg,block.offensive,clearance.other,pass.goal_assist,match_id,team_name,player_name,match_time_s,location_x,location_y,possession_team,is_shot,xg,is_high_xg,shot_outcome,is_pass,pass_length,pass_outcome,pass_through_ball,is_foul,is_pressure,is_dangerous_pass,momentum_shots_5m,momentum_fouls_5m,momentum_pressure_5m,momentum_dangpass_5m,momentum_score,target_next_shot,target_next_high_xg,match_date,competition,season,label,home_team,away_team,home_score,away_score,home_team_name,home_stadium,home_stadium_capacity,home_formed_year
4fd11566-eb8c-4cef-b93b-7a09796b22e4,2374,2,00:20:54.493,65,54,117,1.0686,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,,,"['01065450-3f4d-41b8-9ef9-13199dc43882', '4ba3ed6d-eef5-4681-b00e-1c0c7e985bc8', '5f688177-830e-4abe-8e03-eff2d472b415']","[40.7, 3.4]",3473.0,James Philip Milner,15.0,Left Center Midfield,,,,,,,,,,,,"[41.7, 2.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,James Philip Milner,6654,40.7,3.4,Liverpool,0,,0,,0,,Complete,False,0,0,0,0,1,3,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
4ba3ed6d-eef5-4681-b00e-1c0c7e985bc8,2375,2,00:20:55.117,65,55,117,0.47094,17,Pressure,24,Liverpool,1,Regular Play,38,Tottenham Hotspur,,,"['01065450-3f4d-41b8-9ef9-13199dc43882', '4fd11566-eb8c-4cef-b93b-7a09796b22e4']","[75.8, 73.8]",3091.0,Moussa Sissoko,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Tottenham Hotspur,Moussa Sissoko,6655,75.8,73.8,Liverpool,0,,0,,0,,Complete,False,0,1,0,0,1,3,8,3.5,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
01065450-3f4d-41b8-9ef9-13199dc43882,2376,2,00:20:55.562,65,55,117,1.590266,30,Pass,24,Liverpool,1,Regular Play,24,Liverpool,,,"['4ba3ed6d-eef5-4681-b00e-1c0c7e985bc8', '6300a235-6410-4f1d-9cb0-d88f74ba5aa8']","[41.7, 2.9]",3473.0,James Philip Milner,15.0,Left Center Midfield,4747.0,Divock Okoth Origi,35.72898,0.7140907,2.0,Low Pass,"[68.7, 26.3]",40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,James Philip Milner,6655,41.7,2.9,Liverpool,0,,0,,1,35.72898,Complete,False,0,0,1,0,1,3,8,3.5,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
18da4ca4-044b-4632-9b7e-bb47d9fed2d1,2378,2,00:20:57.152,65,57,117,0.39779,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,,,"['4d437454-e0a0-40c0-9e91-5ddc7b02d5e5', '6300a235-6410-4f1d-9cb0-d88f74ba5aa8']","[68.7, 26.3]",4747.0,Divock Okoth Origi,23.0,Center Forward,,,,,,,,,,,,"[69.7, 22.4]",,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,Divock Okoth Origi,6657,68.7,26.3,Liverpool,0,,0,,0,,Complete,False,0,0,0,0,1,4,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
4d437454-e0a0-40c0-9e91-5ddc7b02d5e5,2379,2,00:20:57.550,65,57,117,0.552163,30,Pass,24,Liverpool,1,Regular Play,24,Liverpool,,,['15fdde7d-3f14-410d-b6c2-75497b0ff5f6'],"[69.7, 22.4]",4747.0,Divock Okoth Origi,23.0,Center Forward,3629.0,Sadio Mané,4.1773195,-1.7634971,1.0,Ground Pass,"[68.9, 18.3]",40.0,Right Foot,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,Divock Okoth Origi,6657,69.7,22.4,Liverpool,0,,0,,1,4.1773195,Complete,False,0,0,0,0,1,4,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
d9b3c34d-2337-49d3-b0bf-d91796d720d1,2380,2,00:20:57.840,65,57,117,0.56182,17,Pressure,24,Liverpool,1,Regular Play,38,Tottenham Hotspur,,,"['15fdde7d-3f14-410d-b6c2-75497b0ff5f6', '8bfe67b8-eba1-4b36-b51d-da9cec5f293e']","[49.2, 59.9]",3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Tottenham Hotspur,Jan Vertonghen,6657,49.2,59.9,Liverpool,0,,0,,0,,Complete,False,0,1,0,0,1,4,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
8bfe67b8-eba1-4b36-b51d-da9cec5f293e,2382,2,00:20:58.102,65,58,117,0.881133,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,,,"['15fdde7d-3f14-410d-b6c2-75497b0ff5f6', '1caa494f-ffc7-4eb0-b235-5a8b2ec8a8eb', 'bf5e59db-3a65-43b4-a7e0-4be767c7e99b', 'd9b3c34d-2337-49d3-b0bf-d91796d720d1']","[68.9, 18.3]",3629.0,Sadio Mané,21.0,Left Wing,,,,,,,,,,,,"[68.7, 20.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,Sadio Mané,6658,68.9,18.3,Liverpool,0,,0,,0,,Complete,False,0,0,0,0,1,5,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
9ef5bd6a-046c-4f8f-a901-7dc5f8be8ceb,2385,2,00:20:58.983,65,58,117,2.909214,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,,,"['1caa494f-ffc7-4eb0-b235-5a8b2ec8a8eb', 'b48a9831-ae65-4c9c-a8c5-9281fdc0e432', 'bf5e59db-3a65-43b4-a7e0-4be767c7e99b']","[68.7, 20.8]",3629.0,Sadio Mané,21.0,Left Wing,,,,,,,,,,,,"[64.6, 36.6]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,Sadio Mané,6658,68.7,20.8,Liverpool,0,,0,,0,,Complete,False,0,0,0,0,1,5,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
b48a9831-ae65-4c9c-a8c5-9281fdc0e432,2386,2,00:21:01.892,66,1,117,1.396047,30,Pass,24,Liverpool,1,Regular Play,24,Liverpool,,,['b2c3a11a-5f58-49b0-a894-003e8b8fb925'],"[64.6, 36.6]",3629.0,Sadio Mané,21.0,Left Wing,3664.0,Trent Alexander-Arnold,27.164867,1.3177822,2.0,Low Pass,"[71.4, 62.9]",40.0,Right Foot,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,Sadio Mané,6661,64.6,36.6,Liverpool,0,,0,,1,27.164867,Complete,False,0,0,1,0,1,5,9,4.0,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
996173ea-cdee-4091-8b40-e01c6ac20a4c,2388,2,00:21:03.288,66,3,117,2.963672,43,Carry,24,Liverpool,1,Regular Play,24,Liverpool,,,"['90bb8bee-5d63-4a14-8e27-af3ce3229c9e', 'b2c3a11a-5f58-49b0-a894-003e8b8fb925']","[71.4, 62.9]",3664.0,Trent Alexander-Arnold,2.0,Right Back,,,,,,,,,,,,"[95.5, 58.2]",,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22912,Liverpool,Trent Alexander-Arnold,6663,71.4,62.9,Liverpool,0,,0,,0,,Complete,False,0,0,0,0,1,5,10,4.5,1,0,2019-06-01,Champions League,2018/2019,Champions League 2018/2019,Tottenham Hotspur,Liverpool,0,2,,,,
